OBJECT_NAME,NORAD_CAT_ID,COUNTRY,cluster,orbit_type,inclination,mean_motion,cluster_mean_motion,diff_from_cluster_mean,explanation
CZ-3C R/B,37211,PRC,0,LEO,0.34924561931182135,15.42583837,14.787722438177877,0.6381159318221226,"CZ-3C R/B (NORAD 37211) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.349 deg, mean_motion=15.426 rev/day, cluster_mean_mean_motion=14.788, diff=0.638"
CZ-3A R/B,37235,PRC,0,LEO,0.42043759950067006,15.60216953,14.787722438177877,0.8144470918221227,"CZ-3A R/B (NORAD 37235) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.420 deg, mean_motion=15.602 rev/day, cluster_mean_mean_motion=14.788, diff=0.814"
CZ-3A R/B,37257,PRC,0,LEO,0.9548643977783416,14.065171259999998,14.787722438177877,-0.7225511781778788,"CZ-3A R/B (NORAD 37257) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.955 deg, mean_motion=14.065 rev/day, cluster_mean_mean_motion=14.788, diff=-0.723"
CZ-3C DEB,37376,PRC,0,LEO,0.30703483135233844,14.821940880000001,14.787722438177877,0.034218441822124745,"CZ-3C DEB (NORAD 37376) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.307 deg, mean_motion=14.822 rev/day, cluster_mean_mean_motion=14.788, diff=0.034"
FENGYUN 1C DEB,37418,PRC,0,LEO,1.7210726660501126,11.945334060000002,14.787722438177877,-2.8423883781778745,"FENGYUN 1C DEB (NORAD 37418) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.721 deg, mean_motion=11.945 rev/day, cluster_mean_mean_motion=14.788, diff=-2.842"
FENGYUN 1C DEB,37441,PRC,0,LEO,1.730713864838129,13.13946024,14.787722438177877,-1.6482621981778767,"FENGYUN 1C DEB (NORAD 37441) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.731 deg, mean_motion=13.139 rev/day, cluster_mean_mean_motion=14.788, diff=-1.648"
FENGYUN 1C DEB,37461,PRC,0,LEO,1.743039380015713,12.785803099999999,14.787722438177877,-2.0019193381778777,"FENGYUN 1C DEB (NORAD 37461) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.743 deg, mean_motion=12.786 rev/day, cluster_mean_mean_motion=14.788, diff=-2.002"
FENGYUN 1C DEB,37464,PRC,0,LEO,1.792603240113848,13.45969778,14.787722438177877,-1.3280246581778758,"FENGYUN 1C DEB (NORAD 37464) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.793 deg, mean_motion=13.460 rev/day, cluster_mean_mean_motion=14.788, diff=-1.328"
FENGYUN 1C DEB,37476,PRC,0,LEO,1.7271848090905966,11.90751942,14.787722438177877,-2.880203018177877,"FENGYUN 1C DEB (NORAD 37476) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.727 deg, mean_motion=11.908 rev/day, cluster_mean_mean_motion=14.788, diff=-2.880"
FENGYUN 1C DEB,37478,PRC,0,LEO,1.7390129054313619,13.02381447,14.787722438177877,-1.763907968177877,"FENGYUN 1C DEB (NORAD 37478) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.739 deg, mean_motion=13.024 rev/day, cluster_mean_mean_motion=14.788, diff=-1.764"
FENGYUN 1C DEB,37683,PRC,0,LEO,1.7102428980414874,13.30938295,14.787722438177877,-1.4783394881778769,"FENGYUN 1C DEB (NORAD 37683) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.710 deg, mean_motion=13.309 rev/day, cluster_mean_mean_motion=14.788, diff=-1.478"
CZ-3B R/B,37780,PRC,0,LEO,0.43412796215331356,15.14807129,14.787722438177877,0.36034885182212406,"CZ-3B R/B (NORAD 37780) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.434 deg, mean_motion=15.148 rev/day, cluster_mean_mean_motion=14.788, diff=0.360"
CZ-3B R/B,37805,PRC,0,LEO,0.45392697718793723,14.082618459999999,14.787722438177877,-0.7051039781778776,"CZ-3B R/B (NORAD 37805) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.454 deg, mean_motion=14.083 rev/day, cluster_mean_mean_motion=14.788, diff=-0.705"
CZ-2F DEB,37822,PRC,0,LEO,0.7495194299642008,15.825096700000001,14.787722438177877,1.0373742618221247,"CZ-2F DEB (NORAD 37822) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.750 deg, mean_motion=15.825 rev/day, cluster_mean_mean_motion=14.788, diff=1.037"
CZ-2F DEB,37823,PRC,0,LEO,0.7435800745196641,15.70593638,14.787722438177877,0.918213941822124,"CZ-2F DEB (NORAD 37823) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.744 deg, mean_motion=15.706 rev/day, cluster_mean_mean_motion=14.788, diff=0.918"
CZ-2F DEB,37824,PRC,0,LEO,0.7427929310270147,15.68203671,14.787722438177877,0.8943142718221235,"CZ-2F DEB (NORAD 37824) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.743 deg, mean_motion=15.682 rev/day, cluster_mean_mean_motion=14.788, diff=0.894"
CZ-2F DEB,37825,PRC,0,LEO,0.7490010671763585,15.80321346,14.787722438177877,1.0154910218221236,"CZ-2F DEB (NORAD 37825) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.749 deg, mean_motion=15.803 rev/day, cluster_mean_mean_motion=14.788, diff=1.015"
CZ-3A R/B,37949,PRC,0,LEO,0.951981113854047,14.79409729,14.787722438177877,0.006374851822123162,"CZ-3A R/B (NORAD 37949) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.952 deg, mean_motion=14.794 rev/day, cluster_mean_mean_motion=14.788, diff=0.006"
CZ-3B R/B,38015,PRC,0,LEO,0.4094210812620819,15.600336100000002,14.787722438177877,0.8126136618221249,"CZ-3B R/B (NORAD 38015) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.409 deg, mean_motion=15.600 rev/day, cluster_mean_mean_motion=14.788, diff=0.813"
CZ-3B R/B,38108,PRC,0,LEO,0.46045450859039605,14.5964361,14.787722438177877,-0.19128633817787666,"CZ-3B R/B (NORAD 38108) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.460 deg, mean_motion=14.596 rev/day, cluster_mean_mean_motion=14.788, diff=-0.191"
FENGYUN 1C DEB,38123,PRC,0,LEO,1.7475615281076302,13.2620825,14.787722438177877,-1.5256399381778767,"FENGYUN 1C DEB (NORAD 38123) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.748 deg, mean_motion=13.262 rev/day, cluster_mean_mean_motion=14.788, diff=-1.526"
FENGYUN 1C DEB,38125,PRC,0,LEO,1.7494918622603362,13.27763047,14.787722438177877,-1.5100919681778766,"FENGYUN 1C DEB (NORAD 38125) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.749 deg, mean_motion=13.278 rev/day, cluster_mean_mean_motion=14.788, diff=-1.510"
CZ-3B DEB,38252,PRC,0,LEO,0.9531766643916632,15.306994170000001,14.787722438177877,0.5192717318221245,"CZ-3B DEB (NORAD 38252) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.953 deg, mean_motion=15.307 rev/day, cluster_mean_mean_motion=14.788, diff=0.519"
CZ-3B R/B,38253,PRC,0,LEO,0.9549185029851536,15.992634879999999,14.787722438177877,1.2049124418221222,"CZ-3B R/B (NORAD 38253) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.955 deg, mean_motion=15.993 rev/day, cluster_mean_mean_motion=14.788, diff=1.205"
YAOGAN 9B DEB,38303,PRC,0,LEO,1.105882501965655,13.7248734,14.787722438177877,-1.0628490381778768,"YAOGAN 9B DEB (NORAD 38303) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.725 rev/day, cluster_mean_mean_motion=14.788, diff=-1.063"
CZ-4C DEB,38304,PRC,0,LEO,1.10499412937639,13.04159079,14.787722438177877,-1.746131648177876,"CZ-4C DEB (NORAD 38304) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.105 deg, mean_motion=13.042 rev/day, cluster_mean_mean_motion=14.788, diff=-1.746"
CZ-4C DEB,38305,PRC,0,LEO,1.108078126164664,13.00287793,14.787722438177877,-1.7848445081778763,"CZ-4C DEB (NORAD 38305) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.108 deg, mean_motion=13.003 rev/day, cluster_mean_mean_motion=14.788, diff=-1.785"
CZ-3B R/B,38353,PRC,0,LEO,0.4664811304975324,15.92378572,14.787722438177877,1.136063281822123,"CZ-3B R/B (NORAD 38353) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.466 deg, mean_motion=15.924 rev/day, cluster_mean_mean_motion=14.788, diff=1.136"
CZ-2F DEB,38463,PRC,0,LEO,0.7495648085247527,15.730201490000002,14.787722438177877,0.9424790518221258,"CZ-2F DEB (NORAD 38463) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.750 deg, mean_motion=15.730 rev/day, cluster_mean_mean_motion=14.788, diff=0.942"
CZ-2F DEB,38464,PRC,0,LEO,0.7502716668718105,15.745271,14.787722438177877,0.957548561822124,"CZ-2F DEB (NORAD 38464) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.750 deg, mean_motion=15.745 rev/day, cluster_mean_mean_motion=14.788, diff=0.958"
FENGYUN 1C DEB,38498,PRC,0,LEO,1.7404056781744535,12.96355676,14.787722438177877,-1.8241656781778772,"FENGYUN 1C DEB (NORAD 38498) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.740 deg, mean_motion=12.964 rev/day, cluster_mean_mean_motion=14.788, diff=-1.824"
CZ-3C R/B,38731,PRC,0,LEO,0.31251341987434866,14.01013505,14.787722438177877,-0.7775873881778761,"CZ-3C R/B (NORAD 38731) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.313 deg, mean_motion=14.010 rev/day, cluster_mean_mean_motion=14.788, diff=-0.778"
CZ-3B R/B,38776,PRC,0,LEO,0.9558435274887105,15.26276156,14.787722438177877,0.4750391218221228,"CZ-3B R/B (NORAD 38776) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.956 deg, mean_motion=15.263 rev/day, cluster_mean_mean_motion=14.788, diff=0.475"
CZ-3B DEB,38777,PRC,0,LEO,0.9562013199853693,14.729675839999999,14.787722438177877,-0.05804659817787794,"CZ-3B DEB (NORAD 38777) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.956 deg, mean_motion=14.730 rev/day, cluster_mean_mean_motion=14.788, diff=-0.058"
FENGYUN 1C DEB,38795,PRC,0,LEO,1.7228860631429346,13.29009049,14.787722438177877,-1.497631948177876,"FENGYUN 1C DEB (NORAD 38795) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.723 deg, mean_motion=13.290 rev/day, cluster_mean_mean_motion=14.788, diff=-1.498"
YAOGAN 16A,39011,PRC,0,LEO,1.1058266514295914,13.454634909999998,14.787722438177877,-1.3330875281778791,"YAOGAN 16A (NORAD 39011) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.455 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
YAOGAN 16B,39012,PRC,0,LEO,1.1058353780758512,13.45459009,14.787722438177877,-1.3331323481778767,"YAOGAN 16B (NORAD 39012) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.455 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
YAOGAN 16C,39013,PRC,0,LEO,1.1058580673561271,13.45450475,14.787722438177877,-1.3332176881778768,"YAOGAN 16C (NORAD 39013) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.455 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
CZ-4C R/B,39014,PRC,0,LEO,1.1063415235589296,13.71644968,14.787722438177877,-1.0712727581778765,"CZ-4C R/B (NORAD 39014) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=1.106 deg, mean_motion=13.716 rev/day, cluster_mean_mean_motion=14.788, diff=-1.071"
CZ-4C DEB,39015,PRC,0,LEO,1.1058388687343552,13.44899894,14.787722438177877,-1.3387234981778775,"CZ-4C DEB (NORAD 39015) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.449 rev/day, cluster_mean_mean_motion=14.788, diff=-1.339"
CZ-4C DEB,39016,PRC,0,LEO,1.1058336327465992,13.45180532,14.787722438177877,-1.3359171181778766,"CZ-4C DEB (NORAD 39016) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.452 rev/day, cluster_mean_mean_motion=14.788, diff=-1.336"
CZ-2F DEB,39183,PRC,0,LEO,0.7490359737613985,15.7557419,14.787722438177877,0.9680194618221236,"CZ-2F DEB (NORAD 39183) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.749 deg, mean_motion=15.756 rev/day, cluster_mean_mean_motion=14.788, diff=0.968"
CZ-2F DEB,39184,PRC,0,LEO,0.7443462740612896,15.731495649999998,14.787722438177877,0.9437732118221209,"CZ-2F DEB (NORAD 39184) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.744 deg, mean_motion=15.731 rev/day, cluster_mean_mean_motion=14.788, diff=0.944"
YAOGAN 17A,39239,PRC,0,LEO,1.1063519955344414,13.45451796,14.787722438177877,-1.3332044781778762,"YAOGAN 17A (NORAD 39239) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.455 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
YAOGAN 17B,39240,PRC,0,LEO,1.1063711941562135,13.45422419,14.787722438177877,-1.333498248177877,"YAOGAN 17B (NORAD 39240) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
YAOGAN 17C,39241,PRC,0,LEO,1.1063659581684575,13.454295499999999,14.787722438177877,-1.3334269381778778,"YAOGAN 17C (NORAD 39241) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.333"
CZ-4C R/B,39242,PRC,0,LEO,1.1069750780774035,13.7094377,14.787722438177877,-1.0782847381778762,"CZ-4C R/B (NORAD 39242) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=1.107 deg, mean_motion=13.709 rev/day, cluster_mean_mean_motion=14.788, diff=-1.078"
CZ-4C DEB,39243,PRC,0,LEO,1.1063572315221974,13.44973699,14.787722438177877,-1.3379854481778768,"CZ-4C DEB (NORAD 39243) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.450 rev/day, cluster_mean_mean_motion=14.788, diff=-1.338"
CZ-4C DEB,39244,PRC,0,LEO,1.1063799208024734,13.44697938,14.787722438177877,-1.3407430581778765,"CZ-4C DEB (NORAD 39244) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.447 rev/day, cluster_mean_mean_motion=14.788, diff=-1.341"
CZ-3B R/B,39482,PRC,0,LEO,0.41767299796551105,15.97655906,14.787722438177877,1.188836621822123,"CZ-3B R/B (NORAD 39482) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.418 deg, mean_motion=15.977 rev/day, cluster_mean_mean_motion=14.788, diff=1.189"
FENGYUN 1C DEB,39540,PRC,0,LEO,1.8531068239634834,13.281382250000002,14.787722438177877,-1.5063401881778749,"FENGYUN 1C DEB (NORAD 39540) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.853 deg, mean_motion=13.281 rev/day, cluster_mean_mean_motion=14.788, diff=-1.506"
YAOGAN 20A,40109,PRC,0,LEO,1.106217605182038,13.45397796,14.787722438177877,-1.3337444781778771,"YAOGAN 20A (NORAD 40109) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
YAOGAN 20B,40110,PRC,0,LEO,1.106217605182038,13.45396926,14.787722438177877,-1.3337531781778775,"YAOGAN 20B (NORAD 40110) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
YAOGAN 20C,40111,PRC,0,LEO,1.106203642548022,13.45407697,14.787722438177877,-1.3336454681778775,"YAOGAN 20C (NORAD 40111) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
CZ-4C R/B,40112,PRC,0,LEO,1.1068371970664959,13.70176639,14.787722438177877,-1.0859560481778772,"CZ-4C R/B (NORAD 40112) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=1.107 deg, mean_motion=13.702 rev/day, cluster_mean_mean_motion=14.788, diff=-1.086"
CZ-4C DEB,40113,PRC,0,LEO,1.10621062386503,13.446113869999998,14.787722438177877,-1.3416085681778789,"CZ-4C DEB (NORAD 40113) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.446 rev/day, cluster_mean_mean_motion=14.788, diff=-1.342"
CZ-4C DEB,40114,PRC,0,LEO,1.106222841169794,13.44344591,14.787722438177877,-1.3442765281778772,"CZ-4C DEB (NORAD 40114) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.443 rev/day, cluster_mean_mean_motion=14.788, diff=-1.344"
CZ-3C DEB,40172,PRC,0,LEO,0.3477830333986501,15.986460699999999,14.787722438177877,1.1987382618221218,"CZ-3C DEB (NORAD 40172) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.348 deg, mean_motion=15.986 rev/day, cluster_mean_mean_motion=14.788, diff=1.199"
YAOGAN 25A,40338,PRC,0,LEO,1.1064183180460172,13.45371578,14.787722438177877,-1.3340066581778771,"YAOGAN 25A (NORAD 40338) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
YAOGAN 25B,40339,PRC,0,LEO,1.1064322806800333,13.45390007,14.787722438177877,-1.3338223681778771,"YAOGAN 25B (NORAD 40339) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
YAOGAN 25C,40340,PRC,0,LEO,1.1064008647534973,13.45386124,14.787722438177877,-1.3338611981778765,"YAOGAN 25C (NORAD 40340) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.454 rev/day, cluster_mean_mean_motion=14.788, diff=-1.334"
CZ-4C R/B,40341,PRC,0,LEO,1.107081543161775,13.69687681,14.787722438177877,-1.0908456281778776,"CZ-4C R/B (NORAD 40341) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=1.107 deg, mean_motion=13.697 rev/day, cluster_mean_mean_motion=14.788, diff=-1.091"
CZ-4C DEB,40342,PRC,0,LEO,1.1064095913997574,13.44533783,14.787722438177877,-1.342384608177877,"CZ-4C DEB (NORAD 40342) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.445 rev/day, cluster_mean_mean_motion=14.788, diff=-1.342"
CZ-4C DEB,40343,PRC,0,LEO,1.1064008647534973,13.448018319999997,14.787722438177877,-1.3397041181778793,"CZ-4C DEB (NORAD 40343) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.448 rev/day, cluster_mean_mean_motion=14.788, diff=-1.340"
CZ-3C R/B,40550,PRC,0,LEO,0.9522062613275544,15.2177653,14.787722438177877,0.43004286182212326,"CZ-3C R/B (NORAD 40550) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.952 deg, mean_motion=15.218 rev/day, cluster_mean_mean_motion=14.788, diff=0.430"
CZ-3B R/B,40939,PRC,0,LEO,0.9436227320662463,14.75939961,14.787722438177877,-0.028322828177877568,"CZ-3B R/B (NORAD 40939) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.944 deg, mean_motion=14.759 rev/day, cluster_mean_mean_motion=14.788, diff=-0.028"
CZ-3B R/B,40983,PRC,0,LEO,0.4673258698554977,13.47091745,14.787722438177877,-1.3168049881778767,"CZ-3B R/B (NORAD 40983) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.467 deg, mean_motion=13.471 rev/day, cluster_mean_mean_motion=14.788, diff=-1.317"
FENGYUN 1C DEB,41005,PRC,0,LEO,1.7278707234866304,13.40887233,14.787722438177877,-1.3788501081778772,"FENGYUN 1C DEB (NORAD 41005) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.728 deg, mean_motion=13.409 rev/day, cluster_mean_mean_motion=14.788, diff=-1.379"
CZ-3B R/B,41035,PRC,0,LEO,0.3112620188006687,15.16734778,14.787722438177877,0.3796253418221234,"CZ-3B R/B (NORAD 41035) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.311 deg, mean_motion=15.167 rev/day, cluster_mean_mean_motion=14.788, diff=0.380"
CZ-3B R/B,41104,PRC,0,LEO,0.4646642427462063,14.24686578,14.787722438177877,-0.5408566581778764,"CZ-3B R/B (NORAD 41104) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.465 deg, mean_motion=14.247 rev/day, cluster_mean_mean_motion=14.788, diff=-0.541"
CZ-3B R/B,41195,PRC,0,LEO,0.39506923882293243,15.94962397,14.787722438177877,1.1619015318221226,"CZ-3B R/B (NORAD 41195) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.395 deg, mean_motion=15.950 rev/day, cluster_mean_mean_motion=14.788, diff=1.162"
CZ-3B R/B,41239,PRC,0,LEO,0.4551731422738612,14.20521092,14.787722438177877,-0.5825115181778759,"CZ-3B R/B (NORAD 41239) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.455 deg, mean_motion=14.205 rev/day, cluster_mean_mean_motion=14.788, diff=-0.583"
CZ-3C R/B,41325,PRC,0,LEO,0.952942790271896,15.50838826,14.787722438177877,0.7206658218221236,"CZ-3C R/B (NORAD 41325) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.953 deg, mean_motion=15.508 rev/day, cluster_mean_mean_motion=14.788, diff=0.721"
SJ-10 DEB,41462,PRC,0,LEO,0.7488649314947029,15.617251360000001,14.787722438177877,0.8295289218221242,"SJ-10 DEB (NORAD 41462) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.749 deg, mean_motion=15.617 rev/day, cluster_mean_mean_motion=14.788, diff=0.830"
CZ-7 DEB,41633,PRC,0,LEO,0.7148345017393176,15.86585439,14.787722438177877,1.0781319518221242,"CZ-7 DEB (NORAD 41633) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.715 deg, mean_motion=15.866 rev/day, cluster_mean_mean_motion=14.788, diff=1.078"
CZ-3B R/B,41726,PRC,0,LEO,0.492161905111377,15.23609141,14.787722438177877,0.44836897182212354,"CZ-3B R/B (NORAD 41726) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.492 deg, mean_motion=15.236 rev/day, cluster_mean_mean_motion=14.788, diff=0.448"
CZ-2F DEB,41814,PRC,0,LEO,0.7434771000937965,15.825496300000001,14.787722438177877,1.0377738618221244,"CZ-2F DEB (NORAD 41814) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.743 deg, mean_motion=15.825 rev/day, cluster_mean_mean_motion=14.788, diff=1.038"
CZ-2F DEB,41816,PRC,0,LEO,0.749484523379161,15.727014759999998,14.787722438177877,0.939292321822121,"CZ-2F DEB (NORAD 41816) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.749 deg, mean_motion=15.727 rev/day, cluster_mean_mean_motion=14.788, diff=0.939"
CZ-2F DEB,41817,PRC,0,LEO,0.7486066227654079,15.73142983,14.787722438177877,0.943707391822123,"CZ-2F DEB (NORAD 41817) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.749 deg, mean_motion=15.731 rev/day, cluster_mean_mean_motion=14.788, diff=0.944"
CZ-5 R/B,41839,PRC,0,LEO,0.3343230542072698,15.47445864,14.787722438177877,0.6867362018221232,"CZ-5 R/B (NORAD 41839) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.334 deg, mean_motion=15.474 rev/day, cluster_mean_mean_motion=14.788, diff=0.687"
CZ-3B R/B,41883,PRC,0,LEO,0.4881860450753339,16.13790483,14.787722438177877,1.3501823918221234,"CZ-3B R/B (NORAD 41883) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.488 deg, mean_motion=16.138 rev/day, cluster_mean_mean_motion=14.788, diff=1.350"
CZ-3B R/B,41912,PRC,0,LEO,0.4704395372410556,15.92974014,14.787722438177877,1.1420177018221231,"CZ-3B R/B (NORAD 41912) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.470 deg, mean_motion=15.930 rev/day, cluster_mean_mean_motion=14.788, diff=1.142"
CZ-7 DEB,42688,PRC,0,LEO,0.7523433726939277,15.80516085,14.787722438177877,1.0174384118221234,"CZ-7 DEB (NORAD 42688) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.752 deg, mean_motion=15.805 rev/day, cluster_mean_mean_motion=14.788, diff=1.017"
CZ-3B R/B,42764,PRC,0,LEO,0.4455249621688365,16.01699361,14.787722438177877,1.2292711718221234,"CZ-3B R/B (NORAD 42764) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.446 deg, mean_motion=16.017 rev/day, cluster_mean_mean_motion=14.788, diff=1.229"
CZ-3B R/B,43004,PRC,0,LEO,0.9554368657729958,15.34053066,14.787722438177877,0.552808221822124,"CZ-3B R/B (NORAD 43004) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.955 deg, mean_motion=15.341 rev/day, cluster_mean_mean_motion=14.788, diff=0.553"
CZ-3B R/B,43040,PRC,0,LEO,0.45503700659220564,13.78148496,14.787722438177877,-1.0062374781778765,"CZ-3B R/B (NORAD 43040) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.455 deg, mean_motion=13.781 rev/day, cluster_mean_mean_motion=14.788, diff=-1.006"
CZ-3B R/B,43209,PRC,0,LEO,0.9546671755728663,15.95004425,14.787722438177877,1.1623218118221228,"CZ-3B R/B (NORAD 43209) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.955 deg, mean_motion=15.950 rev/day, cluster_mean_mean_motion=14.788, diff=1.162"
